Timestamp,Which of the following games have you played before?,Enter a name. This can be any non numerical string and you will use this to access your game recommendations at the end of the project.
4/7/2021 16:09:38,"Dota 2, Counter-Strike, Counter-Strike Condition Zero, War Thunder, Terraria, PlanetSide 2, Team Fortress Classic, Call of Duty Modern Warfare 2, Metro 2033, Left 4 Dead, Grand Theft Auto V",tr5v0r
